Frequency [Hz]	Re(Zxdip) [Ohm/m]	Im(Zxdip) [Ohm/m]
3.06485000e+10 3.50694516e+04 3.49876953e+04
3.07480000e+10 3.50132431e+04 3.49311267e+04
3.08475000e+10 3.49573088e+04 3.48748321e+04
3.09470000e+10 3.49016464e+04 3.48188094e+04
3.10465000e+10 3.48462538e+04 3.47630564e+04
3.11460000e+10 3.47911289e+04 3.47075708e+04
3.12455000e+10 3.47362696e+04 3.46523507e+04
3.13450000e+10 3.46816736e+04 3.45973938e+04
3.14445000e+10 3.46273389e+04 3.45426981e+04
3.15440000e+10 3.45732636e+04 3.44882615e+04
3.16227766e+10 3.45306333e+04 3.44453451e+04
3.16435000e+10 3.45194454e+04 3.44340820e+04
3.17430000e+10 3.44658825e+04 3.43801575e+04
3.18425000e+10 3.44125727e+04 3.43264862e+04
3.19420000e+10 3.43595142e+04 3.42730659e+04
3.20415000e+10 3.43067050e+04 3.42198948e+04
